city,genres_list,tags_list,user_id
MASSACHUSETTS,"['R&B', 'Nigerian', 'World', 'R&B & Soul', 'World', 'gospel is ', 'everybody praise the Lord now', 'Nigerian Gospel', 'Gospel', 'Afrobeats', 'afrobeats', 'Afropop', 'RadioLib', 'fuckingdiz', 'Hiphop', 'Reggae', 'Kranium', 'Dancehall', 'Kranium', 'Naija Hip Hop', 'Kranium', 'Kranium', 'reggae', 'Trap', 'Classical', 'Travis greene', 'R&B & Soul', 'Classical']","['Kuami-Eugene-Angela-Prod.-by-Killbeatz.mp3 ""angela ghana musoc"" ""ghana music"" las latset ""new ghana music"" ""angela ghana music"" boysabre ""boys abre"" angela', 'soundcloud:source=android-3rdparty-upload', 'soundcloud:source=android-record', 'Music hiplife yemi alade johnny djaayneyl', '""Afro Pop""', 'beyonce` bey sorry lemonade qshunte`', 'soundcloud:source=android-3rdparty-upload', 'World tiwasavage ""all over""', '""Gospel Music""', '""jahidel heritage"" ""this kind God o"" ""nigerian praise"" ""west african praise"" ""kenya praise"" ""cameroun gospel"" ""south african praise"" imela uchefavour ""lara george"" ""sonnie badu"" ""twila paris"" ""Jesus is a mighty God"" ""awesome God"" ""Michael w smith"" elshaddai ""chevellyn franklyn"" ""double double"" ""yesu ni wangu"" ""kabiosio o""', 'eben victory ""praise and worship"" loverwolrd', 'Afro', 'fuseodg offdaground 3beat antenna azonto millionpoundgirl dangerouslove afrobeats capitalxtra 1xtra angel TINA thisisnewafrica', 'Liberia ""Irep Lib"" Hipco', 'soundcloud:source=android-3rdparty-upload', 'gyptian kes ""kes the band"" kestheband sexloveandreggae', 'Dancehall Reggae R&BFusion Rumors NewYork AtlanticRecord', 'Dancehall', 'Dancehall Reggae R&BFusion Rumors NewYork AtlanticRecord', 'GoodMorning Brymo', 'ambassadors', 'Dancehall Reggae R&BFusion Rumors NewYork AtlanticRecord', 'Dancehall Reggae R&BFusion Rumors NewYork AtlanticRecord', 'Kranium Dancehall NYC', 'Other', '""trapco lib"" trapco lib buckyraw cse csegang', 'Blues', 'made a way travis greene', 'Pop Piano Radio Music Soul Soulful afro ""Hip Hop""', 'Afro']",302959686
"Syracuse, NY","['Hip-hop & Rap', 'Trap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap']","['""SoROSS #RossiOMB #Syracuse #NewYork #UnitedStates #Hip Hop"" Rap 315 Drake OvO October Halloween ""Beats Inside Beats"" 2017 Music Artist JustAnOx OxieBoi', 'qua ""sad news"" ""Hip Hop"" Rap syracuse 315', 'rap Real realrap Life ""Hip Hop"" struggle pain syracuse Hit 4k maxB ""sample "" Classical', '""Young Dolph"" T.I. Foreva ""Rich Crack Baby""', 'soundcloud:source=android-3rdparty-upload']",296701000
Norman,"['Hardstyle', 'peakwave', 'Indie Electronic', 'Future Bass', 'Euphoric Hardstyle', 'Hardstyle', 'flosstradamus', 'Classical Bass', 'EDM', 'dubstep', 'Dark Electro', 'Drumstep', 'Electronic', 'skyharbor', 'Progressive Metal', 'melodic', 'Hardstyle', 'Rawstyle', 'EuphoRawstyle', 'Hardstyle', 'Alternative Rock', 'Rock', 'hip-hop', 'Hardcore techno', 'Progressive House', 'Future Funk / GrooveStep / Electro Soul', 'TNT', 'Rock', 'Alternative Rock', 'Hardstyle', 'Dance', 'Dubstep', 'Alternative', 'Drops Of Jupiter ', 'Electro House', 'Hardstyle', 'hardstyle', 'Acoustic', 'Hardstyle', 'Hardstyle', 'Electronic']","['""Proto Bytez"" Recharge Scantraxx 2016', 'mix ""live mix"" remix ""live remix"" mixtape trap Hit pop rock left trill splash ""akira the don""', 'Electronica Downtempo Chillout', 'Dead As Disco Journey Flume ""San Holo"" Experimental Downtempo DAD Future Classic', 'Hardstyle Energyzed Scantraxx 2015', '""Fusion Records"" ""Hard Dance"" Inceptum Symbol ""Fusion 265"" 265', 'GTA LilJon prison riot', 'JayKode - BeeHive (Out Now) trap', 'Dark Grime Warehouse Techno Heavy Creepy Electronic Dance Music EDM Exclusive ""Free Download""', 'Halfstep Halftime ""Drum Step"" DrumNBass Drum&Bass Drum Bass D&B DnB EDM Electronic Music Dance Original Exclusive PsoGnar', '""Lucent Dossier"" Circus ""Los Angeles"" ""Bass Music"" Dubstep Electro Festival Dolab Coachella LIB Underground Cirque Lucent ""Stephan Jacobs"" Metaphase ""Atla Gadret""', '""daniel tompkins"" ""Progressive Rock""', 'Skyharbor ""Blinding White Noise"" Illusion ""Keshav Dhar"" ""Daniel Tompkins"" Metal Rock Progressive', 'future ""future bass"" banger sadbanger ""dawn golden"" illenium flume ""porter robinson"" ""adventure club"" ""sound remedy"" skrux ""seven lions"" excision hipsters dubstep ""steps of dub"" ""not dubstep at all""', 'Melodic Hardstyle Euphoric', 'Hardstyle Raw Hard Fast Kick Dance K96 Germany Theracords', 'Hardstyle Melodic 150 BPM Zyprus End of Line Raw Energetic Compositional', 'Hard Dance Raw Minus is More Chain Reaction Driving Melodic Supersaw Energy', 'guitar cover red hot chili peppers californication', 'steve aoki ""steve aoki"" kid cudi ""kid cudi"" pursuit happiness ""pursuit of happiness"" remix', 'eligh ""inspired flight"" ""grey crow\' "" wish i would', 'Live ""Masters of Hardcore"" MOH 2014 Hardcore MissK8 Miss K8 Angerfist', 'hardwell three triangles losing my religion', 'GRiZ ""New GRiZ"" ""hip hop"" funk soul groovestep ""future funk"" dubstep ""just kidding not really dubstep at all"" ""electro soul"" ""mad liberation"" ""show love spread love"" bass breaks saxophone single', 'aka technoboy New tuneboy musick Hardstyle Hard dance 2014 saifam titanic Kick Bass ""reverse bass""', 'Ambient Acoustic Alternative ""Instrumental Rock"" upbuilding hopeful', 'Frontliner Keep It Up Music Hardstyle Hard Dance Preview Qlimax Bass Come On', 'TOER ""City 17"" VIP ""Ignite It"" Remix Heavy Bass Excision Krewella ""Adventure Club"" Epic skrillex popeska dubstep dance techno rave seven lions party electronic music free new 2013 best top', 'Americana New 2014 Rock Grunge Guitar cello small engine repair single ilabel ""new release"" ""small engine repair"" ""27th Jan"" ""new single""', 'Yoko Ono Hold Me Dirtyloud Remix dave audé mind train records', 'frontliner', ""Macklemore Rayan Lewis Ray Dalton Can't Hold Us Never Come Down Hardstyle Bootleg Remix"", 'Protoje marijuana song this is not 8 year affair acoustic ganja reggae roots jamaica lifeline indiggnation', 'Frontliner Hardstyle Q-Dance Iqon 2013 Preview Set Mix', 'Hardstyle Frontliner Keep It Up Preview Music Hard Dance Halos John Harris HQ HD Download Radio Edit Coming Soon November Q-Dance', 'frontliner the first cut technoboy remix rmx preview scantraxx saifam hardstyle 2012 tby', 'Trance Chicane ""Don\'t Give Up"" ""Bryan Adams""']",61033545
"Cleveland, Ohio",['Chill'],['sad ambient Folk Indie scores Relax Trip-Hop Electronic Singer-Songwriter Session Melody lyrical Production Poetry Toronto 416 Live Soundtrack Chill Ambient'],97307724
Kalamazoo,"['Trap', 'Dubstep', 'Drum & Bass']","['Dubstep Edm Bass', '""Drum & Bass"" Dj Jungle Dark Hard Edm', 'Turntablism Jungle Dj']",115362894
UNITED STATES,"['hip-hop', 'HIP HOP', 'RAP HIPHOP', 'djw', 'djw', 'HIP-HOP']","['THOTS VS THOT PRODUCED BY SWAGETTI ""CHIEF KEEF LOVE"" NO THOTTIED THOTTIES D J W DEE JAY 2014 ""kvng x"" kvngx', 'DJW JAMMING UNDER THE INFLUENCE PRODUCED BY MIXED ICE ""KVNG X"" KNVGX ""KVNGX "" KVNG X', 'DJW KIN HD ""ALCOHOL AND DRUGS"" art A D ""FREAKS "" 305 954 dj FASTLIFEOVERDOSE KVNGX ""KVNG X""', 'fuck wit me you know i got Idm it jay z holy grail flod fast life over dose', 'pound cake freestyle Dj w dee jay flod fast life over ""kvng "" kvngx', 'KING HD SMOKE SESSION MIXED BY High DEF FLOD WARP INC COA MUSIC GROUP KVNGX KVNG X']",68594766
MINNEAPOLIS,"['EDM', 'Dubstep', 'Goldroom', 'Alternative', 'House', 'american']","['""Paris Blohm"" ""Mimi Page"" Tritonal Enhanced', '""Empire of the Sun"" DNA ""The M Machine""', 'Kevin Drew ""Kevin Drew"" Taryn Manning ""Taryn Manning"" VIP (VIP) Remix Official Summer Ashes ""Summer Ashes"" ft Ft Feat Featuring Dubstep Indie Music Group IMG 2013 Compilation KDrew ""K. Drew"" K-Drew Tarin Electronic', 'Embrace Dickystixxx Remix', '""Route 94"" ""Annie Mac"" ""Annie Mac Presents""', 'authors believer beleiver remix captain cuts']",55118935
Amador County CA / Sacramento CA / Ashville NC,"['The Legion of Decency', 'Indie Country Soul', 'Indie Country Soul', 'Indie', 'Indie']","['Alt-Country Pop Rock Indie Americana', 'Alt-Country Pop Rock Indie Americana', '""Legion of Decency""', '""Legion of Decency""']",60099698
Miami,"['Deep', 'Deep House', 'Deep House', 'Deep House', 'Hip-hop & Rap', 'deeeeep', 'Electronic', 'Hip-hop & Rap', 'House', 'Dub']","['uptownmost hoodpoet', 'Electro ""Electro House"" Electronic Electric electropnk', '""Deep house""']",181472374
"Queens, New York","['Hip-hop & Rap', 'R&B & Soul', 'R&B & Soul', 'Hip Hop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'crown', 'R&B & Soul', 'Hip-hop & Rap', 'chinx drugs', 'Hip Hop']","['""cruzcontrol ""', '""new york"" ""cruzcontrol "" R&B', 'Rap ""Trap #NYC"" ""New York""', '""Hip Hop"" Rap Music 2017 heat Fire like share repost New nyc ""new york"" queen brookyln bronx ""staten island"" trap lyte chefboy', 'Rap ""Hip Hop"" Music Fire New ""new york"" ""New Wave"" queens brooklyn manhattan harlem ""staten island"" ""long island"" share like repost ""queens rapper""', 'lefrak newyork queens kings ovo trapsoul ghana afrobeat rap ""Hip Hop"" drake wattba youngog young bronx brooklyn harlem sdot tde trap', 'jay j. eliaye jealous mike davis Dream chasers canada toronto New york rnb R&B Artist don t jermaine elliott elliot ""jermaine elliott""', '""Hip Hop"" Rap Trap ""Dr Dre"" Eminem ""Jay z"" beats beat instrumental instrumentals ""west coast"" ""new york"" swag bay yolo drake kendrick schoolboyq ""ab soul"" asap blaze premier dj rock hard tupac biggie big twerk', 'chinx Rap nyc Unsigned Underground rapper Music queens lyte ""east elmhurst"" corona jamaica ""Hip Hop"" fire unsignedheat nextbestthing', 'Rap Music ""new york"" queens brooklyn manhattan harlem bronx ""staten island"" Fire ""unsigned artist"" Underground rapper ""far rockaway"" ""far rock""']",175295612
Chicago,"['TECH HOUSE', 'Tech House', 'Tech House', 'mostly bs', '*-*', 'Electronic', 'Electronic', 'gesaffelstein', 'Electronic', 'Techno', 'Techno', 'Techno', 'Techno', 'House, Tech House, Techno', 'House, Techno', 'ATTLAS', 'ATTLAS', 'GREEN VELVET', 'Techno', 'Techno', 'Techno', 'House', 'Techno', 'Deep House', 'Techno', 'Tech House', 'house', 'Techno', 'Techno', 'Deep House', 'House', 'House', 'Techno', 'Tech House', 'Tech-House', 'Dance & EDM', 'Deep Bass House Grime', 'Dance & EDM', 'Deep House', 'Deep House', 'Deep House', 'House', 'waste', 'Electronic', 'Jack', 'Jack', 'Jack Carter', 'Jack Carter']","['techhouse housemuisc deephouse House Free freedownload edm edmfamily underground ibiza Bass Bassline electronica london pioneer dj djlife 124bpm minimal club tech Deep newmusic dancemusic deeptech futurehouse rave', 'ambient Downtempo Electronic', 'Ambient Glitch glitch-hop', 'glitch', '""hate or glory"" aleph New', 'Podcast', 'chicago techno', '""Tech House"" progressive', '""Epistrophe Smith"" St.Löda ""AILA RECORDS"" Techno', '""Epistrophe Smith"" St.Löda ""AILA RECORDS"" Techno', 'Abbo ""Brad Hill"" Android ""Steven Blair"" ""AILA RECORDS"" St.Löda House ""Tech House"" Techno', '""AILA RECORDS"" St.Löda NNikitin ""9Lives UK"" Ulzeric ""Ken Desmend"" House Techno', 'mau5trap', '""GREEN VELVET"" FLASH RELIEF RMX ""ALBERTO RUIZ""', '""Deep tech"" minimal ""tech house"" Tech melodic', 'Techno ""Tech House"" House Producer DJ', 'Melodic ""deep tech"" tech Progressive', 'basshouse futurehouse pianohouse dance ukhouse', '""Tech House"" ""Minimal Techno"" Podcast Berlin', 'Deep ""Deep House"" House', 'techno ""bucky fargo"" nightsweat ""hard techno"" movement berghain warehouse tresor berlin chicago nyc industrial clr perc trax drumcode raw afterhours', '""Acid House"" House afters', 'housemusic housemusic4life techhouse progressivehouse EDM EDMFamily steviefitz', 'techno minimal', '""Deep House"" Deep House ""Tech House"" Techno Mixtape Podcast ""Cockcast "" ""Dortmund ""', '""Deep Tech"" ""House Music"" ""Tech House Bottomless""', 'house detroit chicago muether setmymind set podcast openhouse deephouse techhouse Oldschool oldschoolhouse 90s 80s techno', 'Original chicago dj djs transmit underground techno techhouse unlisted dance nightclub music unlistedchi artist female dirtydish sss qstudios', 'bottomless Chicago original', 'house techhouse deephouse ghouse chicagohouse', 'Dance Edm Beautiful Energetic Artist Producer Origins', '""tech house"" bicep cristoph samu.l ripperton ""pbr streetgang"" ""edu imbernon"" ""bart b more"" ""david mayer"" ""patryk molinari"" upercent ""metodi hristov"" gorge agoria ""pavel petrov"" ""tim points"" hummingbird chicago ""los angeles""', '""david mayer"" ripperton bicep ""edu imbernon"" ""los suruba"" ""tripio x"" ""enzo leep"" re.you shonky ""jennifer cardini"" SIS gorge ""Michael Bibi"" Nitin ""Steve Rachmad"" ""andre butano"" ""pablo inzunza"" ""martin buttrich"" ""marco carola"" ""matthew dekay"" ""lee burridge"" ""ellen allien"" ""dantiez saunderson"" ""art department"" ""ryan crosson"" ""Tech House"" saab sooma ""paradigm presents"" Chicago', '""Deep House"" ""Tech House"" Electronica House Techno Progressive Electronic Tech Podcast Mixtape', 'House ""Tech House"" ""Deep House"" Techno Electronica Electronic Progressive Podcast Mixtape', 'bronte dyer happy New year merry christmas bitches better know Love heartbreak time Jax Richardson Ben Smith ""The BRIT School"" ICMP funk pop soul', 'Electronic ""Alan Turning"" ""Breaking The Code"" Tribute AlanTuringLaw', 'Carter Jubileum Remixes CFR Techno ""Deep House"" Minimal', 'Carter Jubileum Remixes CFR Techno ""Deep House"" Minimal', 'Jubileum Enzo Gari Remix CFR Techno Deep ""Dirty House"" ""Techhno House""', '""The Divine Comedy"" Minimal Techno ""New EP""']",279620737
Louisville,"['Pop country', 'Petar Mandic', 'Petar Mandic', 'Petar Mandic', 'Petar Mandic', 'Petar Mandic']",[],146664580
Minnesota ,"['freestyle', 'TRAPHOP', 'HOODSTAR LIT', 'Rap/Hip Hop', 'OFFSET #Migos', 'Hip-hop & Rap', 'chip #cocavango', 'R&B & Soul', 'Hip-hop & Rap', 'Hip-hop & Rap', 'GO NUTZ', 'ITSROWDY', 'SPEAKERKNOCKERZ', 'LIFE', 'R&B HIP HOP SOUL REAL SHYT', 'Hip-hop & Rap', 'Stacks', 'Chicago', 'MajorGrind', 'MajorGrind', 'MajorGrind', 'perplexed', 'heat', 'cant stop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip Hop', 'Hip-hop & Rap', 'Freestyle Hip Hop', 'Hip Hop', 'zoned', 'Dance', 'gmix', 'Triphop', 'RAP', 'Hip-hop & Rap']","['""Freestyle Hip Hop"" dang snapped crackled popped bfg', 'TRAPHOP ""Hip Hop"" LIT ""TURN UP"" ""SOUTHERN MADE"" BFG', 'Rap Dirty ""Hip Hop"" 1000 FACTS BFG', 'OVO', 'OVO', '""Hip Hop"" MIX YOUNGTHUG ""RICH HOMIE QUAN"" JEREMIH ""MAJID JORDAN"" ""2 CHAINZ"" ""CHIEF KEEF"" DRAKE FUTURE ""NEF THE PHARAOH"" ""PARTY NEXT "" DOOR ILOVEMAKONNEN SF ""BAY AREA"" NYE 2015', '23 KvMG', 'skii 2016 7', '""1000 LET ROLL LET GET IT GO  NUTZ ""', '""ROWDY EMPIRE "" BFG CALLOBO', '""REMIX QMIX ON MY #1000 FLAME ""', '""1000 RNS NO DAYZ OFF"" ""WHAT YOU SEE""', 'Life ""STORY FACTS""', '""Hip Hop"" gmix ""rock out"" STANDUP', 'Nextup ""Hip Hop"" Hit', 'Real', 'soundcloud:source=android-3rdparty-upload', 'TALENT Raw ""KING OF BFG""', '1000 gmix ""walked in fresh "" ""on point "" ""Hip Hop"" fact', 'bfg squad ""turn up"" like forever', 'iphone bfg gmix', 'talent crunk good World Rap', 'Rap ""Hip Hop"" Raw', 'Pop ""Hip Hop"" Country World', '""panda "" gmix Hardcore Real Nice 1000', 'MONEY KO MONEY&MUSIC ALBUM ITUNES EGM KNOCKOUTMUSIC DOPE CASH', 'facts 1000 hate Love ""ride "" die drill Sick cold Fresh bfg blessed']",148155533
Houston,"['Hip-hop & Rap', 'Soul', 'R&B', 'FIFE']","['Space', 'R&B Experimental EP Houston', 'GwenBunn BET 106&Park TheVerdict MelodyDungeon', '""Paper Therapy"" FMG ""Hip Hop"" Rap ""H Town""']",94825621
Lincolnton,"['Electro House', 'Comedy', 'Electro', 'ilhoon', 'HISUHYUN', 'GoblinOST', ""Girls' Generation TTS"", 'Pop', 'Pop', 'Dance & EDM', 'Dance', 'House', 'its raining tacos', 'V.A', 'Trance', 'Dance & EDM', 'Electronic', 'Rock', 'hard rock', 'Landon Austin', 'johnny cash', 'PACER', 'Song', 'roll20', 'Star Wars', 'metal', 'star wars']","['Electronica Electro House Progressive ""Prog House"" ""Progressive House"" Dance EDM Otarine Otty seals arfarf 5naf\'s 5naf ""five nights at freddy\'s"" five nights at freddy s freddy\'s fazbear pizzeria thelivingtombstone the living tombstone ""yoav landau""', 'btob', '""ChanYeol - Punch""', '""yg "" ""Hip Hop""', 'yg ""Hip Hop"" kpop', 'Holler ""Mini Album""', 'kpop', 'KPOP', '""free somebody"" freesomebody Free somebody luna 루나 f(x) fx kpop K-Pop ""korean pop"" koreanpop k-music kmusic ""korean music"" koreanmusic korean', 'its raining tacos bestsonge Best Song ever internet', 'withyou lyn dotsostpart7', 'Tiffany ""Kago Pengchi"" smtown', 'Pop', 'MINO KPOP', 'hardcore ""falling in reverse""', ""fallig i reverse the drug me is you i'm n not a vampire in Metalcore EpitaphRecords Epitaph Ronnie Radke"", 'audio armor', '""Phy Ed"" Test', 'Song Ultimante Destiny Showdown The', '""John Williams"" ""The Force Awakens"" ""Episode 7"" ""Episode VII"" Song Soundtrack Music Leak 2015 film score ""Das erwachen der Macht"" Suite Extended Skywalker ""Kylo Ren"" ""Dark Side"" Force music classical choir orchestra', 'powermetal powerwolf metal ""preachers of the night"" ""coleus sanctus"" ""amen & attack"" ""the wolves"" napalm records', '""clone wars"" ""ahsoka tano"" ""dani the girl"" piano song ""star wars"" starwarspunk']",214633625
California,"[""Rock 'n' Roll"", 'Deep House', 'Dubstep', 'Best Break Up Song Ever!', 'Deep house', 'Tech House', 'Metal', 'Rock & Roll', 'Electronic', 'WESTRAIGHT', 'Gmail tech support']","['Sirius', 'Deep House Summer Set DJ ""Dj Set"" Mix Mixtape ""DJ Mix"" Ibiza ""Free Download""', 'MadMikey Remix Dubstep Drumstep DirtyDrop Bonfires MadMikeyRemix BlueFoundation MadStep madmikey', 'Superflythug KingKearun NittyScottMC FettyWap1738 RemyBoyz MuscleTeam Paterson Dreams2RealityLive', 'MiKech LithuaniaHQ LHQ ""Touch Your Soul"" Podcast Deep 016', 'House Tech Free ""Free Download"" ""DJ Mix"" ""DJ Set"" Mix Set Mixtape Dj Ibiza', 'skindred ""kill the power"" ninja ""benji webbe"" ""Daniel Pugsley"" ""Michael Fry"" ""mikey demus"" ""Arya Goggin"" ""Union Black"" ""Shark Bites and Dog Fights"" ""Roots Rock Riot"" Babylon', 'Sirius', 'Rock', '""Gmail technical support"" ""Gmail customer support"" ""Gmail helpline number""']",117066909
Austin,"['Electronic', 'MUSIC', 'Dance & EDM', 'Trap', 'Nightcore', 'Left Is Right', 'My Style', 'Hip Hop', 'Dance & EDM', 'Rap', 'Music', 'Dance', 'Indie', 'Dance & EDM', 'Electronic', 'Electronic', 'Trap', 'Terror', 'Trap', 'Electronic', 'QGR-004', 'Trap', 'Remix', 'bass', 'Dance & EDM', 'Electronic', 'Trap', 'Trap', 'Boom Bap', 'Baauer', 'chill', 'Trap', 'venmo', 'ballsohard', 'trap ', 'Bootleg', 'hucci', 'Vibe', 'UZ', 'trapstep', 'dance', 'Electronic/hip-hop', 'Dance & EDM']","['Bass Trap', 'Here (Lucian Remix) ""Alessia Cara""', 'Bass ""Hold On""', 'Nightstep', 'troyboi hooper ""Hip Hop"" Experimental Electronic NY healthychill UK London ""Left Is Right""', '""Do You"" TroyBoi London Electronic ""Hip Hop"" Experimental', 'r3hab remix zara larsson aint my fault r3habremix dance trap edm festival', 'Electronic Pop clothes ""fashion "" Deluca Empressionism ""Strung Out"" Lovelight ""The Empress"" ""Escapism Deluxe""', 'Solstis Electronic', 'Electronic', 'Chill KeepYouWarm ForTheSoul', 'Chill KeepYouWarm ForTheSoul', 'bruh Sam Gellaitry ""Trap Music"" Trapcore Festival Trapstep Edm Electronic Electro Dancemusic Dubstep Dub Step House Techno Bass Bassmusic 808 Free Download Turnup Beats Twerk Edmtrap Crunk', '""stooki sound"" trap england london freakstep wtfa', 'QGR Oski ""Quality Goods Records"" QGRecs Trap Beat Beats Hip-Hop ""Hip Hop"" Future Bass 808 Sub', 'music dabow', 'ƱZ UZ Frontier QUIX', 'trap ukgrime grime remix', 'twofresh falcons trap', 'trap Electronic Dance quix', '""Stooki Sound"" London UK ""Bass Music"" Bass Grime ""Hip Hop"" STOOKIMOVEMENT Dance Electronic', 'Mr Carmack Trap Beat Bass Birth Control Hopscotch', 'Clang', 'RL Grime Trap On Acid Grapes EP Wedidit Shlohmo', 'RL Grime Salva Remix Jamie Lidell What A Shame Warp Records WEDIDIT', 'carmack swag bitchin Beats ""party bitch"" Party rage edm molly dope shit mylie cyrus Hard chill steve aoki famous hawaii usa mad decent', 'Fool s Gold Records Brooklyn 2012 Flosstradamus Rollup Baauer Remix Clubhouse Volume Two Electronic', 'Music stookisound ""ball so hard"" VIP electronic UK', 'shit', 'Dance Trap House Bass ""Future Bass"" edm Dayo Beetlejuice', 'trap mafia', '""Party Thieves & Instant Party!"" drean ""Lingolus & AK Trax"" ""Blvck Vibe"" Flagz ""Olly James"" ""Riot Ten"" Awoltalk Flechette ""Casey Veggies"" Hush ""Saint & Uniiqu3"" ""Intern Daughter"" Moski Cesqeaux Rustie Quix XVII Pusher AMF Adustio ""Hasse De Moor & G-Buck"" Oski Dotnz ""RL Grime"" ""Djemba Djemba"" ""Command Q & JSTJR"" Stranger', 'remix grandtheft vip', '""Fool\'s Gold Records"" 2013 ""RL Grime"" ""Heard Me"" ""High Beams"" EP EDM Electronic Dance Music Instrumental Hip-Hop Rave Club', '""Future Bass"" Summer Love']",79391905
